Site_ID;sample_ID;function;shape;ware;ceramic_fabric;Code_orig;raw_material;notes;N_total;Weight;condition_orig;N_selected
14053;10403002;Indet;;glass;;5c;Glass;;1;1;;0
14053;10403101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;26;968;;0
14053;10403101;Architecture;Tile;coarse ware;;3d;Clay;;2;129;;0
14053;10403101;Architecture;Cover tile;coarse ware;;3d;Clay;;1;29;;0
14053;10403101;Indet;;coarse ware;;4b2;Clay;;2;48;;0
14053;10403101;Kitchen Ware;;coarse ware;;2a2;Clay;;5;37;;0
14053;10403101;Transport;Amphora;depurated ware;;4c2;Clay;;2;40;;0
14053;10403101;Architecture;;limestone;;5d;Stone;Coral limestone;1;22;;0
14053;10403101;Architecture;;limestone;;5d;Stone;Selected for MM;1;32;;1
14053;10403101;Table Ware;;pareti sottili;;4h;Clay;;1;1;;0
14053;10403101;Architecture;;tuff;;5d;Stone;Selected for MM;1;18;;1
14053;10403102;Table Ware;;black glazed;;4e;Clay;;1;3;;1
14053;10403102;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;3;19;;2
14053;10403102;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;40;;3
14053;10403102;Kitchen Ware;Baking cover;coarse ware;;2a2;Clay;;1;24;;0
14053;10403102;Transport;Amphora;coarse ware;;4c3;Clay;;1;9;;0
14053;10403102;Kitchen Ware;;coarse ware;;2a2;Clay;1x base with notched cord;7;118;;1
14053;10403102;Indet;;depurated ware;;4d2;Clay;;1;24;;1
14053;10403201;Table Ware;Bowl;black glazed;;4e;Clay;;1;1;;1
14053;10403201;Table Ware;;black glazed;;4e;Clay;;1;4;;
14053;10403201;Architecture;Tile;chiaro sabbioso;;3c2;Clay;;77;3699;;
14053;10403201;Kitchen Ware;Pan;coarse ware;;2a2;Clay;Stompe handle;1;32;;1
14053;10403201;Kitchen Ware;Lid;coarse ware;red augite;2a2;Clay;;1;3;;1
14053;10403201;Kitchen Ware;Jar;coarse ware;red augite;2a2;Clay;;2;8;;2
14053;10403201;Storage;Dolium;coarse ware;;4b3;Clay;;1;26;;
14053;10403201;Transport;Amphora;coarse ware;;4c3;Clay;;9;279;;
14053;10403201;Indet;;coarse ware;;4b2;Clay;;8;69;;
14053;10403201;Kitchen Ware;;coarse ware;red augite;2a2;Clay;;19;116;;
14053;10403201;Architecture;;limestone;;5d;Stone;Coral limestone;1;141;;
14053;10403202;Table Ware;;black glazed;;4e;Clay;;3;10;;0
14053;10403202;Kitchen Ware;Lid;coarse ware;;2a2;Clay;2x knob;3;34;;1
14053;10403202;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;11;;1
14053;10403202;Indet;;coarse ware;;4b2;Clay;;3;34;;0
14053;10403202;Indet;;coarse ware;;4b1;Clay;;1;1;;0
14053;10403202;Kitchen Ware;;coarse ware;;2a2;Clay;;2;36;;0
14053;10403301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;33;2575;;0
14053;10403301;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;97;;0
14053;10403301;Craft Production;Wasters;coarse ware;;4b2;Clay;Overfired coarse ware body sherd;1;6;;0
14053;10403301;Architecture;Tile;coarse ware;;3d;Clay;;3;92;;0
14053;10403301;Storage;Dolium;coarse ware;;4b3;Clay;;1;190;;0
14053;10403301;Transport;Amphora;coarse ware;;4c6;Clay;;1;32;;0
14053;10403301;Transport;Amphora;coarse ware;;4c3;Clay;;2;192;;0
14053;10403301;Indet;;coarse ware;;4b2;Clay;;17;127;;0
14053;10403301;Kitchen Ware;;coarse ware;;4b1;Clay;;4;11;;0
14053;10403301;Kitchen Ware;;coarse ware;;2a2;Clay;;10;41;;0
14053;10403301;Architecture;;limestone;;5d;Stone;Coral limestone;1;102;;0
14053;10403301;Architecture;;tuff;;5d;Stone;;1;48;;0
14053;10403302;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;33;2010;;0
14053;10403302;Architecture;Tile;coarse ware;;3d;Clay;;2;35;;0
14053;10403302;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;3;15;;3
14053;10403302;Storage;Dolium;coarse ware;;4b3;Clay;;1;103;;0
14053;10403302;Transport;Amphora;coarse ware;;4c3;Clay;;2;61;;0
14053;10403302;Indet;;coarse ware;;4b2;Clay;;3;24;;0
14053;10403302;Kitchen Ware;;coarse ware;;2a2;Clay;;9;61;;0
14053;10403302;Indet;;depurated ware;;4d2;Clay;;2;10;;0
14053;10403302;Architecture;;limestone;;5d;Stone;Coral limestone;3;235;;0
14053;10403302;Architecture;;limestone;;5d;Stone;Selected for MM;1;23;;1
14053;10403302;Architecture;;tuff;;5d;Stone;Selected for MM;1;1277;;1
14053;10403401;Household Waste;;;;5b;Bone;;1;5;;0
14053;10403401;Table Ware;Bowl;black glazed;;4e;Clay;;1;3;;1
14053;10403401;Table Ware;;black glazed;;4e;Clay;;5;47;;0
14053;10403401;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;34;2765;;0
14053;10403401;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;151;;0
14053;10403401;Kitchen Ware;Pan;coarse ware;;2a2;Clay;;1;15;;1
14053;10403401;Kitchen Ware;Lid;coarse ware;;2a2;Clay;3x knob;6;104;;2
14053;10403401;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;21;;3
14053;10403401;Transport;Amphora;coarse ware;;4c6;Clay;;1;9;;0
14053;10403401;Transport;Amphora;coarse ware;;4c3;Clay;;11;304;;0
14053;10403401;Indet;;coarse ware;;4b2;Clay;;24;218;;0
14053;10403401;Kitchen Ware;;coarse ware;;2a2;Clay;;29;180;;0
14053;10403401;Indet;;depurated ware;;4d2;Clay;;3;13;;0
14053;10403401;Architecture;;limestone;;5d;Stone;Selected for MM;3;97;;3
14053;10403402;Table Ware;;black glazed;;4e;Clay;;2;9;;0
14053;10403402;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;48;2756;;0
14053;10403402;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;388;;0
14053;10403402;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;3;104;;0
14053;10403402;Architecture;Tile;coarse ware;;3d;Clay;;6;105;;0
14053;10403402;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;6;;1
14053;10403402;Storage;Dolium;coarse ware;;2a3;Clay;;1;229;;0
14053;10403402;Transport;Amphora;coarse ware;;4c6;Clay;;1;40;;0
14053;10403402;Transport;Amphora;coarse ware;;4c3;Clay;;5;180;;1
14053;10403402;Indet;;coarse ware;;4b2;Clay;;4;33;;0
14053;10403402;Kitchen Ware;;coarse ware;;2a2;Clay;;9;84;;0
14053;10403402;Indet;;depurated ware;;4d1;Clay;;1;1;;0
14053;10403402;Architecture;;limestone;;5d;Stone;Coral limestone;1;27;;0
14053;10403403;Table Ware;;black glazed;;4e;Clay;;2;9;;1
14053;10403403;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;68;2795;;0
14053;10403403;Architecture;Tile;coarse ware;;3d;Clay;;12;120;;0
14053;10403403;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;3;16;;3
14053;10403403;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;4;16;;3
14053;10403403;Storage;Dolium;coarse ware;;2a3;Clay;;1;106;;0
14053;10403403;Architecture;Cover tile;coarse ware;;3b3;Clay;;3;308;;0
14053;10403403;Transport;Amphora;coarse ware;;4c3;Clay;;7;464;;0
14053;10403403;Indet;;coarse ware;;4b2;Clay;;3;19;;0
14053;10403403;Kitchen Ware;;coarse ware;;2a2;Clay;;24;277;;0
14053;10403403;Indet;;depurated ware;;4d2;Clay;;1;6;;0
14053;10403403;Architecture;;limestone;;5d;Stone;Coral limestone;1;38;;0
14053;10403403;Architecture;;limestone;;5d;Stone;;1;48;;0
14053;10403404;Table Ware;Plate;black glazed;;4e;Clay;;1;8;;0
14053;10403404;Table Ware;Dish;black glazed;;4e;Clay;;1;5;;1
14053;10403404;Table Ware;;black glazed;;4e;Clay;1x stamped base;4;22;;2
14053;10403404;Kitchen Ware;Lid;coarse ware;;2a2;Clay;3x knob;5;78;;2
14053;10403404;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;5;39;;5
14053;10403404;Indet;;coarse ware;;4b2;Clay;;1;10;;0
14053;10403404;Kitchen Ware;;coarse ware;;2a2;Clay;;5;51;;1
14053;10403501;Table Ware;Bowl;black glazed;;4e;Clay;;1;7;;1
14053;10403501;Table Ware;;black glazed;;4e;Clay;;4;60;;0
14053;10403501;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;24;2531;;0
14053;10403501;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;4;321;;0
14053;10403501;Kitchen Ware;Lid;coarse ware;;2a2;Clay;2x knob;3;41;;1
14053;10403501;Transport;Amphora;coarse ware;;4c6;Clay;;1;17;;0
14053;10403501;Transport;Amphora;coarse ware;;4c3;Clay;;5;233;;1
14053;10403501;Indet;;coarse ware;;4b2;Clay;;16;164;;0
14053;10403501;Indet;;coarse ware;;4b1;Clay;;5;14;;0
14053;10403501;Kitchen Ware;;coarse ware;;2a2;Clay;;13;221;;0
14053;10403501;Architecture;;limestone;;5d;Stone;;1;29;;0
14053;10403502;Table Ware;;black glazed;;4e;Clay;;5;31;;0
14053;10403502;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;58;2398;;0
14053;10403502;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;43;;0
14053;10403502;Kitchen Ware;Basin;chiaro sabbioso;;4a2;Clay;;1;51;;0
14053;10403502;Architecture;Tile;coarse ware;;3d;Clay;;5;79;;0
14053;10403502;Kitchen Ware;Pan;coarse ware;;2a2;Clay;;1;4;;1
14053;10403502;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;4;17;;2
14053;10403502;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;21;;3
14053;10403502;Transport;Amphora;coarse ware;;4c6;Clay;;1;11;;0
14053;10403502;Transport;Amphora;coarse ware;;4c3;Clay;;8;226;;1
14053;10403502;Indet;;coarse ware;;4b2;Clay;;10;78;;0
14053;10403502;Indet;;coarse ware;;4b1;Clay;;7;20;;0
14053;10403502;Kitchen Ware;;coarse ware;;2a2;Clay;;44;294;;0
14053;10403502;Architecture;;limestone;;5d;Stone;Coral limestone;2;29;;0
14053;10403503;Table Ware;;black glazed;;4e;Clay;;9;69;;0
14053;10403503;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;45;2836;;0
14053;10403503;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;4;172;;0
14053;10403503;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;5;;1
14053;10403503;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;7;78;;7
14053;10403503;Kitchen Ware;Baking cover;coarse ware;;2a2;Clay;;1;6;;0
14053;10403503;Transport;Amphora;coarse ware;;4c3;Clay;;8;216;;0
14053;10403503;Transport;Amphora;coarse ware;;4c2;Clay;;18;274;;1
14053;10403503;Kitchen Ware;;coarse ware;;2a2;Clay;;49;513;;0
14053;10403503;Table Ware;;pareti sottili;;4h;Clay;;1;1;;0
14053;10403504;Table Ware;Bowl;black glazed;;4e;Clay;;2;2;;2
14053;10403504;Table Ware;;black glazed;;4e;Clay;;2;6;;0
14053;10403504;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;57;3650;;1
14053;10403504;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;5;300;;0
14053;10403504;Architecture;Tile;coarse ware;;3d;Clay;;3;117;;0
14053;10403504;Kitchen Ware;Pan;coarse ware;;2a2;Clay;;2;39;;2
14053;10403504;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;16;;2
14053;10403504;Kitchen Ware;Jar;coarse ware;;2a2;Clay;1x olla ansata;3;50;;2
14053;10403504;Transport;Amphora;coarse ware;;4c6;Clay;;1;133;;0
14053;10403504;Transport;Amphora;coarse ware;;4c3;Clay;;6;235;;1
14053;10403504;Kitchen Ware;;coarse ware;;4b2;Clay;;18;89;;0
14053;10403504;Indet;;coarse ware;;4b2;Clay;;19;151;;0
14053;10403504;Kitchen Ware;;coarse ware;;2a2;Clay;;16;104;;0
14053;10403505;Table Ware;Dish;black glazed;;4e;Clay;;1;4;;0
14053;10403505;Table Ware;Bowl;black glazed;;4e;Clay;;4;22;;4
14053;10403505;Table Ware;;black glazed;;4e;Clay;;3;12;;0
14053;10403505;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;6;;1
14053;10403505;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;8;82;;8
14053;10403505;Transport;Amphora;coarse ware;;4c3;Clay;;1;69;;0
14053;10403505;Indet;;coarse ware;;4b2;Clay;;1;18;;0
14053;10403505;Kitchen Ware;;coarse ware;;2a2;Clay;;9;89;;1
14053;10403601;Table Ware;;black glazed;;4e;Clay;;1;14;;0
14053;10403601;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;36;2112;;0
14053;10403601;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;2;350;;0
14053;10403601;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;2;406;;0
14053;10403601;Architecture;Tile;coarse ware;;3d;Clay;;3;292;;0
14053;10403601;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;3;26;;1
14053;10403601;Kitchen Ware;Baking cover;coarse ware;;2a2;Clay;;1;43;;1
14053;10403601;Transport;Amphora;coarse ware;;4c3;Clay;;4;135;;0
14053;10403601;Indet;;coarse ware;;4b2;Clay;;9;107;;0
14053;10403601;Indet;;coarse ware;;4b1;Clay;;3;17;;0
14053;10403601;Kitchen Ware;;coarse ware;;2a2;Clay;;31;256;;0
14053;10403602;Table Ware;Bowl;black glazed;;4e;Clay;;1;2;;1
14053;10403602;Table Ware;;black glazed;;4e;Clay;Stamped;1;12;;1
14053;10403602;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;55;2951;;0
14053;10403602;Storage;Dolium;chiaro sabbioso;;3b3;Clay;;1;303;;0
14053;10403602;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;3;118;;0
14053;10403602;Architecture;Tile;coarse ware;;3d;Clay;;1;44;;0
14053;10403602;Kitchen Ware;Pan;coarse ware;;2a2;Clay;;1;10;;1
14053;10403602;Kitchen Ware;Lid;coarse ware;;2a2;Clay;5x knob;9;150;;2
14053;10403602;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;4;21;;3
14053;10403602;Storage;Dolium;coarse ware;;4b3;Clay;;1;98;;0
14053;10403602;Transport;Amphora;coarse ware;;4c3;Clay;;5;130;;0
14053;10403602;Indet;;coarse ware;;4b2;Clay;;11;145;;0
14053;10403602;Indet;;coarse ware;;4b1;Clay;;10;28;;0
14053;10403602;Kitchen Ware;;coarse ware;;2a2;Clay;;35;295;;0
14053;10403602;Architecture;;limestone;;5d;Stone;Coral limestone;1;5;;0
14053;10403603;Table Ware;Bowl;black glazed;;4e;Clay;;2;13;;2
14053;10403603;Table Ware;;black glazed;;4e;Clay;;2;9;;0
14053;10403603;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;5;33;;0
14053;10403603;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;7;98;;7
14053;10403603;Kitchen Ware;Baking cover;coarse ware;;2a2;Clay;;1;15;;1
14053;10403603;Transport;Amphora;coarse ware;;4c3;Clay;;3;247;;1
14053;10403603;Indet;;coarse ware;;4b2;Clay;;5;49;;4
14053;10403603;Kitchen Ware;;coarse ware;;2a2;Clay;;6;80;;0
14053;10403603;Indet;;depurated ware;;4d2;Clay;;1;12;;1
14053;10403701;Table Ware;Bowl;black glazed;;4e;Clay;;1;1;;0
14053;10403701;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;25;1957;;0
14053;10403701;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;335;;0
14053;10403701;Kitchen Ware;Lid;coarse ware;;2a2;Clay;Knob;1;32;;0
14053;10403701;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;7;;1
14053;10403701;Storage;Dolium;coarse ware;;4b3;Clay;;1;74;;0
14053;10403701;Transport;Amphora;coarse ware;;4c6;Clay;;1;24;;0
14053;10403701;Transport;Amphora;coarse ware;;4c3;Clay;;4;192;;0
14053;10403701;Indet;;coarse ware;;4b2;Clay;;6;73;;0
14053;10403701;Kitchen Ware;;coarse ware;;2a2;Clay;;16;160;;0
14053;10403701;Architecture;;limestone;;5d;Stone;;1;329;;0
14053;10403701;Architecture;;limestone;;5d;Stone;Coral limestone;2;82;;0
14053;10403702;Table Ware;;black glazed;;4e;Clay;;2;18;;0
14053;10403702;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;1;3;;1
14053;10403702;Transport;Amphora;coarse ware;;4c3;Clay;;2;64;;0
14053;10403702;Indet;;coarse ware;;4b2;Clay;rim with handle;2;17;;0
14053;10403702;Kitchen Ware;;coarse ware;;2a2;Clay;;8;145;;2
14053;10403801;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;23;1903;;0
14053;10403801;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;2;236;;0
14053;10403801;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;6;478;;0
14053;10403801;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;3;24;;3
14053;10403801;Storage;Dolium;coarse ware;;2a3;Clay;;1;71;;0
14053;10403801;Transport;Amphora;coarse ware;;4c3;Clay;;1;39;;0
14053;10403801;Indet;;coarse ware;;4b2;Clay;;8;90;;0
14053;10403801;Kitchen Ware;;coarse ware;;2a2;Clay;;5;78;;0
14053;10403801;Architecture;;limestone;;5d;Stone;;1;145;;0
14053;10403801;Architecture;;limestone;;5d;Stone;Coral limestone;3;440;;0
14053;10403802;Table Ware;Plate;black glazed;;4e;Clay;;1;27;;1
14053;10403802;Table Ware;Bowl;black glazed;;4e;Clay;;1;3;;0
14053;10403802;Table Ware;;black glazed;;4e;Clay;2x stamp (identical);4;26;;2
14053;10403802;Kitchen Ware;Lid;coarse ware;;2a2;Clay;2x knob;2;50;;0
14053;10403802;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;2;9;;2
14053;10403802;Transport;Amphora;coarse ware;;4c3;Clay;;2;100;;2
14053;10403802;Indet;;coarse ware;;4b2;Clay;;5;135;;0
14053;10403802;Kitchen Ware;;coarse ware;;2a2;Clay;;4;52;;1
14053;10403901;Table Ware;;black glazed;;4e;Clay;;2;9;;0
14053;10403901;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;25;1738;;0
14053;10403901;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;237;;0
14053;10403901;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;31;;0
14053;10403901;Architecture;Tile;coarse ware;;3d;Clay;;5;199;;0
14053;10403901;Kitchen Ware;Lid;coarse ware;;2a2;Clay;1x knob;2;17;;1
14053;10403901;Transport;Amphora;coarse ware;;4c3;Clay;;6;182;;0
14053;10403901;Kitchen Ware;;coarse ware;;2a2;Clay;;9;80;;0
14053;10403901;Indet;;depurated ware;;4d2;Clay;;2;10;;0
14053;10403901;Indet;;glazed ware;;4k;Clay;;1;1;;1
14053;10403901;Architecture;;limestone;;5d;Stone;Coral limestone;1;42;;0
14053;10403902;Table Ware;Dish;black glazed;;4e;Clay;;1;7;;1
14053;10403902;Table Ware;Bowl;black glazed;;4e;Clay;"2 refittable fragments; interior floor stamped";2;90;;2
14053;10403902;Table Ware;;black glazed;;4e;Clay;;1;15;;0
14053;10403902;Kitchen Ware;;coarse ware;;2a2;Clay;;6;100;;0
14053;10403902;Architecture;Nail;iron;;5a;Metal;;1;14;;0
14053;10404001;Table Ware;Bowl;black glazed;;4e;Clay;;1;3;;1
14053;10404001;Table Ware;;black glazed;;4e;Clay;;4;9;;0
14053;10404001;Architecture;Tile;chiaro sabbioso;;3c2;Clay;;1;33;;
14053;10404001;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;34;1822;;0
14053;10404001;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;91;;0
14053;10404001;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;55;;0
14053;10404001;Architecture;Tile;coarse ware;;3d;Clay;;10;495;;0
14053;10404001;Architecture;Tile;coarse ware;;3d;Clay;;57;3303;;
14053;10404001;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;12;;2
14053;10404001;Architecture;Cover tile;coarse ware;;3d;Clay;;3;132;;
14053;10404001;Transport;Amphora;coarse ware;;4c3;Clay;;3;52;;
14053;10404001;Transport;Amphora;coarse ware;;4c3;Clay;;10;581;;0
14053;10404001;Indet;;coarse ware;;4b2;Clay;;4;46;;
14053;10404001;Indet;;coarse ware;;4b2;Clay;;13;118;;0
14053;10404001;Indet;;coarse ware;;4b1;Clay;;3;8;;0
14053;10404001;Kitchen Ware;;coarse ware;;2a2;Clay;;10;112;;0
14053;10404001;Indet;;depurated ware;;4d1;Clay;;1;7;;0
14053;10404001;Indet;;tuff;;5d;Stone;;1;40;;
14053;10404002;Utilities;Oil lamp;black glazed;;4m;Clay;;1;64;;1
14053;10404002;Transport;Amphora;coarse ware;;4c6;Clay;;1;29;;0
14053;10404002;Transport;Amphora;coarse ware;;4c3;Clay;;2;357;;1
14053;10404002;Indet;;coarse ware;;4b2;Clay;;1;36;;0
14053;10404002;Kitchen Ware;;coarse ware;;2a2;Clay;;1;5;;0
14053;10404101;Indet;;;;6;Clay;;1;9;;0
14053;10404101;Table Ware;;black glazed;;4e;Clay;;1;1;;0
14053;10404101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;41;2214;;0
14053;10404101;Kitchen Ware;Lid;coarse ware;;4b2;Clay;Knob;1;96;;1
14053;10404101;Transport;Amphora;coarse ware;;4c6;Clay;;1;25;;0
14053;10404101;Transport;Amphora;coarse ware;;4c3;Clay;;9;226;;0
14053;10404101;Indet;;coarse ware;;4b2;Clay;;9;82;;0
14053;10404101;Kitchen Ware;;coarse ware;;2a2;Clay;;5;69;;1
14053;10404102;Table Ware;Bowl;black glazed;;4e;Clay;;1;2;;1
14053;10404102;Table Ware;;black glazed;;4e;Clay;Rim with incised deco;4;19;;1
14053;10404102;Kitchen Ware;Lid;coarse ware;;2a2;Clay;;2;13;;1
14053;10404102;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;16;;1
14053;10404102;Transport;Amphora;coarse ware;;4c3;Clay;;4;228;;1
14053;10404102;Indet;;coarse ware;;4b2;Clay;;7;81;;0
14053;10404102;Kitchen Ware;;coarse ware;;2a2;Clay;;1;110;;0
14053;10404102;Indet;;depurated ware;;4d2;Clay;;1;11;;1
14053;10404201;Table Ware;;black glazed;;4e;Clay;1x stamp;3;65;;1
14053;10404201;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;140;;0
14053;10404201;Architecture;Tile;coarse ware;;3d;Clay;;1;35;;0
14053;10404201;Kitchen Ware;Lid;coarse ware;;2a2;Clay;Knob;2;37;;1
14053;10404201;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;13;;1
14053;10404201;Transport;Amphora;coarse ware;;4c3;Clay;;2;95;;2
14053;10404201;Indet;;coarse ware;;4b2;Clay;;7;135;;2
14053;10404201;Kitchen Ware;;coarse ware;;2a2;Clay;;10;289;;0
14053;10404201;Indet;;depurated ware;;4d2;Clay;;1;16;;0
14057;10280901;Storage;Dolium;chiaro sabbioso;;4a2;Clay;;1;72;;0
14057;10280901;Architecture;Tile;coarse ware;;3d;Clay;;1;11;;0
14057;10280901;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;4;;1
14057;10280901;Transport;Amphora;coarse ware;;4c3;Clay;;1;103;;0
14057;10280901;Kitchen Ware;;coarse ware;;2a2;Clay;;3;14;;0
14057;10280901;Indet;;limestone;;5d;Stone;;1;47;;0
14057;10280902;Indet;;;;6;Clay;;2;2;;0
14057;10280902;Table Ware;;black glazed;;4e;Clay;;2;14;;0
14057;10280902;Architecture;Tile;coarse ware;;3d;Clay;;2;14;;0
14057;10280902;Indet;;coarse ware;;4b1;Clay;;2;1;;0
14057;10280902;Kitchen Ware;;coarse ware;;2a2;Clay;;2;25;;1
14057;10281001;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;3;31;;0
14057;10281001;Architecture;Tile;coarse ware;;3d;Clay;;3;47;;0
14057;10281001;Storage;Dolium;coarse ware;;2a3;Clay;;1;100;;0
14057;10281001;Indet;;coarse ware;;4b2;Clay;;1;3;;0
14057;10281001;Indet;;coarse ware;;2a2;Clay;;1;1;;0
14057;10281002;Table Ware;;black glazed;;4e;Clay;;4;14;;0
14057;10281002;Kitchen Ware;Lid;coarse ware;;4b2;Clay;;2;3;;2
14057;10281002;Kitchen Ware;Jar;coarse ware;;4b2;Clay;;1;4;;1
14057;10281002;Kitchen Ware;;coarse ware;;2a2;Clay;;1;61;;0
14057;10281101;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;3;182;;0
14057;10281101;Craft Production;Wasters;coarse ware;;2a2;Clay;"Selected for BB; possibly impasto? Look older than other red augite material from the area";1;12;;1
14057;10281101;Architecture;Tile;coarse ware;;3d;Clay;;9;410;;0
14057;10281101;Storage;Dolium;coarse ware;;4b3;Clay;;1;75;;0
14057;10281101;Storage;Dolium;coarse ware;;4b3;Clay;;2;1146;;0
14057;10281101;Indet;;coarse ware;;4b2;Clay;;3;45;;0
14057;10281101;Kitchen Ware;;coarse ware;;2a2;Clay;Look older than other red augite material from the area;3;46;;0
14057;10281102;Table Ware;;black glazed;;4e;Clay;;1;1;;0
14057;10281102;Indet;;coarse ware;;2a2;Clay;;3;29;;0
14057;10281201;Indet;;;;6;Clay;;7;28;;0
14057;10281201;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;4;140;;0
14057;10281201;Architecture;Tile;coarse ware;;3d;Clay;;2;42;;0
14057;10281201;Storage;Dolium;coarse ware;;2a3;Clay;;1;38;;0
14057;10281201;Indet;;coarse ware;;4b2;Clay;;2;8;;0
14057;10281201;Kitchen Ware;;coarse ware;;2a2;Clay;;3;5;;0
14057;10281202;Table Ware;;black glazed;;4e;Clay;;1;1;;0
14057;10281202;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;1;76;;0
14057;10281202;Storage;Dolium;coarse ware;;2a3;Clay;;1;33;;0
14057;10281202;Indet;;coarse ware;;4b2;Clay;;2;6;;0
14057;10281202;Kitchen Ware;;coarse ware;;2a2;Clay;;5;34;;0
14057;10281202;Indet;;depurated ware;;4d2;Clay;;1;5;;0
14057;10281301;Table Ware;;black glazed;;4e;Clay;1x partial stamp;2;9;;1
14057;10281301;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;3;273;;0
14057;10281301;Architecture;Cover tile;chiaro sabbioso;;3b3;Clay;;1;95;;0
14057;10281301;Architecture;Tile;coarse ware;;3d;Clay;;7;442;;0
14057;10281301;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;6;;1
14057;10281301;Storage;Dolium;coarse ware;;2a3;Clay;;2;173;;0
14057;10281301;Kitchen Ware;;coarse ware;;2a2;Clay;;1;19;;0
14057;10281301;Indet;;limestone;;5d;Stone;;1;70;;0
14057;10281302;Table Ware;;black glazed;;4e;Clay;;2;2;;0
14057;10281302;Kitchen Ware;Jar;coarse ware;;2a2;Clay;;1;4;;1
14057;10281302;Architecture;Cover tile;coarse ware;;3d;Clay;;1;20;;0
14057;10281401;Architecture;Tile;chiaro sabbioso;;3b3;Clay;;2;90;;0
14057;10281401;Architecture;Tile;coarse ware;;3d;Clay;;1;88;;0
14057;10281401;Storage;Dolium;coarse ware;;4b3;Clay;;2;95;;0
14057;10281401;Transport;Amphora;coarse ware;;4c3;Clay;;1;61;;0
