Site_ID;sample_ID;function;shape;raw_material;ware;ceramic_fabric;Code_orig;notes;N_total;Weight;condition_orig;N_selected;
15034;3427601;Architecture;Tile;Clay;depurated ware;;3c;-;8;205;very worn;0;
15034;3427601;Architecture;;Clay;chiaro sabbioso;;3b;varying amounts of augite;26;1080;worn;0;
15034;3427901;Architecture;Tile;Clay;depurated ware;;3c;-;1;135;very worn;0;
15034;3427901;Architecture;;Clay;chiaro sabbioso;;3b;-;2;50;very worn;0;
15034;3916801;Architecture;;Clay;;;3a-d;Some augite inclusions, white/pink;3;22;;0;
15034;3916901;Architecture;;Clay;;;3a-d;Brown augite;1;34;;0;
15034;3917001;Architecture;;Clay;;;3a-d;White, some augite;1;1;;0;
15034;3917101;Architecture;;Clay;;;3a-d;Wall fragments, 1x pink, 1x white, all augite;3;31;;0;
15034;3917201;Architecture;;Clay;;;3a-d;Augite white/pink;10;92;;0;
15034;3917301;Architecture;;Clay;;;3a-d;Augite white/pink;10;145;;0;
15034;3917401;Architecture;;Clay;;;3a-d;Augite white/pink;5;176;;0;
15034;3917501;Architecture;;Clay;;;3a-d;"2x orange augite; 1x pale depurated";3;15;;0;
15034;3917601;Architecture;;Clay;;;3a-d;Pink augite tile;4;9;;0;
15034;3917701;Architecture;;Clay;;;3a-d;Brown augite;3;72;;0;
15034;3917801;Architecture;;Clay;;;3a-d;"Tile and imbrex; pink/white + 1x yellow augite tile";15;754;;0;
15034;3917901;Architecture;;Clay;;;3a-d;"1x pale depurated; 1x brown augite";2;81;;0;
15034;3918001;Architecture;;Clay;;;3a-d;Augite white;2;4;;0;
15034;3918101;Architecture;;Clay;;;3a-d;"Tile fragments; pink/white augite";4;17;;0;
15034;3918201;Architecture;;Clay;;;3a-d;White/pink;14;87;;0;
15034;3918301;Architecture;;Clay;;;3a-d;White/pink augite;17;364;;0;
15034;3918401;Architecture;;Clay;;;3a-d;Orange/pink/white;15;192;;0;
15034;3918501;Architecture;;Clay;;;3a-d;2x brown augite;2;33;;0;
15034;3918601;Architecture;;Clay;;;3a-d;Depurated;2;1;;0;
15034;3918701;Architecture;;Clay;;;3a-d;Pale augite;6;34;;0;
15034;3918801;Architecture;;Clay;;;3a-d;Augite white/pink;11;133;;0;
15034;3919001;Architecture;;Clay;;;3a-d;Augite white/pink;9;101;;0;
15034;3919101;Architecture;;Clay;;;3a-d;Augite white;2;17;;0;
15034;3919201;Architecture;;Clay;;;3a-d;Pink/orange/white augite;16;386;;0;
15034;3919301;Architecture;;Clay;;;3a-d;"Augite types; 1x grey core with orange surface; white coating";18;434;;0;
15034;3919401;Architecture;;Clay;;;3a-d;White/pink/orange;18;339;;0;
15034;3919501;Architecture;;Clay;;;3a-d;All augite tile;6;344;;0;
15034;3919601;Architecture;;Clay;;;3a-d;Brown/pink/pale augite;11;256;;0;
15034;3919701;Architecture;;Clay;;;3a-d;Pale/brown augite;9;52;;0;
15034;3919801;Architecture;;Clay;;;3a-d;Augite white;7;69;;0;
15034;3919901;Architecture;;Clay;;;3a-d;Augite brown;3;29;;0;
15034;3920001;Architecture;;Clay;;;3a-d;3x augite pale;3;11;;0;
15034;3920101;Architecture;;Clay;;;3a-d;Augite white;3;89;;0;
15034;3920201;Architecture;;Clay;;;3a-d;Augite white;6;44;;0;
15034;3920301;Architecture;;Clay;;;3a-d;Augite white/pink;35;842;;0;
15034;3920401;Architecture;;Clay;;;3a-d;Augite white/pink;52;1639;;0;
15034;3920501;Architecture;;Clay;;;3a-d;Augite white/pink/pale;50;923;;0;
15034;3920601;Architecture;;Clay;;;3a-d;All pale/brown/pink augite;11;369;;0;
15034;3920701;Architecture;;Clay;;;3a-d;Pink/brown/pale augite;14;353;;0;
15034;3920801;Architecture;;Clay;;;3a-d;3x augite pink;3;33;;0;
15034;3920901;Architecture;;Clay;;;3a-d;"White; 1x grey, some yellow augite tile";19;228;;0;
15034;3921001;Architecture;;Clay;;;3a-d;All augite tile;5;143;;0;
15034;3921101;Architecture;;Clay;;;3a-d;"1x pink augite; 1x depurated pale";2;29;;0;
15034;3921201;Architecture;;Clay;;;3a-d;Pink+grey augite tile;5;136;;0;
15034;3921301;Architecture;;Clay;;;3a-d;Augite white+brown;15;214;;0;
15034;3921401;Architecture;;Clay;;;3a-d;Augite white, pink;42;1505;;0;
15034;3921501;Architecture;;Clay;;;3a-d;Augite pink/orange/white;65;1582;;0;
15034;3921601;Architecture;;Clay;;;3a-d;Augite pale/white/pink;64;1842;;0;
15034;3921701;Architecture;;Clay;;;3a-d;All augite pink/pale/brown;37;1449;;0;
15034;3921801;Architecture;;Clay;;;3a-d;All augite tile;10;428;;0;
15034;3921801;Architecture;;Clay;;;3a-d;"Mainly pale/brown augite; 1x burnt? - grey augite";5;217;;0;
15034;3922001;Architecture;;Clay;;;3a-d;Brown/pink/white augite;13;367;;0;
15034;3922101;Architecture;;Clay;;;3a-d;Pink/brown augite;4;20;;0;
15034;3922201;Architecture;;Clay;;;3a-d;White augite;5;71;;0;
15034;3922301;Architecture;;Clay;;;3a-d;Augite white/pink;11;203;;0;
15034;3922401;Architecture;;Clay;;;3a-d;Augite pale/pink/orange/white;43;1076;;0;
15034;3922501;Architecture;;Clay;;;3a-d;Pink/white augite;35;1531;;0;
15034;3922601;Architecture;;Clay;;;3a-d;Augite pale/white/pink/orange;62;2352;;0;
15034;3922701;Architecture;;Clay;;;3a-d;Pink/pale/brown augite;38;1007;;0;
15034;3922801;Architecture;;Clay;;;3a-d;All augite tile;15;647;;0;
15034;3922901;Architecture;;Clay;;;3a-d;Pink/pale augite;3;180;;0;
15034;3923001;Architecture;;Clay;;;3a-d;Pink/red/white augite tile;11;220;;0;
15034;3923101;Architecture;;Clay;;;3a-d;2x augite pale/brown;2;61;;0;
15034;3923201;Architecture;;Clay;;;3a-d;Pink/pale augite;4;8;;0;
15034;3923301;Architecture;;Clay;;;3a-d;Pink/white augite;4;40;;0;
15034;3923401;Architecture;;Clay;;;3a-d;Augite pale/white/pink;21;335;;0;
15034;3923501;Architecture;;Clay;;;3a-d;Orange/pink/white augite;30;746;;0;
15034;3923601;Architecture;;Clay;;;3a-d;Augite pink/white/brown;40;1619;;0;
15034;3923701;Architecture;;Clay;;;3a-d;Augite white/pale;37;923;;0;
15034;3923801;Architecture;;Clay;;;3a-d;"All augite tile; orange/pale/brown";7;272;;0;
15034;3923901;Architecture;;Clay;;;3a-d;Pink/pale augite;8;105;;0;
15034;3924001;Architecture;;Clay;;;3a-d;Augite tile, white (pale), pink, brown;13;276;;0;
15034;3924101;Architecture;;Clay;;;3a-d;Augite white/pink;9;274;;0;
15034;3924201;Architecture;;Clay;;;3a-d;Augite white/pink;12;231;;0;
15034;3924301;Architecture;;Clay;;;3a-d;Augite pink/white/pale;12;298;;0;
15034;3924401;Architecture;;Clay;;;3a-d;Augite pink/orange/white;17;662;;0;
15034;3924501;Architecture;;Clay;;;3a-d;Augite white/pink;21;796;;0;
15034;3924601;Architecture;;Clay;;;3a-d;Augite white/pink/orange;15;560;;0;
15034;3924701;Architecture;;Clay;;;3a-d;Augite tile, pale & pink;11;385;;0;
15034;3924801;Architecture;;Clay;;;3a-d;All augite tile;6;403;;0;
15034;3924901;Architecture;;Clay;;;3a-d;"1 depurated pink; brown augite";2;55;;0;
15034;3925001;Architecture;;Clay;;;3a-d;White/pink augite;3;58;;0;
15034;3925101;Architecture;;Clay;;;3a-d;Augite pale/white/pink;10;152;;0;
15034;3925201;Architecture;;Clay;;;3a-d;Augite white;5;55;;0;
15034;3925301;Architecture;;Clay;;;3a-d;Augite tile, white/pink;11;234;;0;
15034;3925401;Architecture;;Clay;;;3a-d;Augite white/pink;9;218;;0;
15034;3925501;Architecture;;Clay;;;3a-d;Augite white/pink;30;798;;0;
15034;3925601;Architecture;;Clay;;;3a-d;Brown/orange augite tile;5;122;;0;
15034;3925701;Architecture;;Clay;;;3a-d;1x pale, 1x orange;2;183;;0;
15034;3925801;Architecture;;Clay;;;3a-d;Pale augite;1;3;;0;
15034;3925901;Architecture;;Clay;;;3a-d;Augite white/pink;5;79;;0;
15034;3926001;Architecture;;Clay;;;3a-d;Augite white/pale;7;130;;0;
15034;3926101;Architecture;;Clay;;;3a-d;Orange/white/pink augite tile/imbrex;6;209;;0;
15034;3926201;Architecture;;Clay;;;3a-d;Augite white/pink;2;234;;0;
15034;3926301;Architecture;;Clay;;;3a-d;Augite white/pink;27;769;;0;
15034;3926401;Architecture;;Clay;;;3a-d;Depurated white;1;11;;0;
15034;3926501;Architecture;;Clay;;;3a-d;White/pink tile;5;70;;0;
15034;3926601;Architecture;;Clay;;;3a-d;White/pink augite;6;113;;0;
15034;3938701;Architecture;;Clay;;;3a-d;Augite white;2;2;;0;
15034;3944701;Architecture;;Clay;;;3b3;1x imbrex;3;260;worn;0;
15034;3944701;Architecture;;Clay;;;3b2;;1;50;worn;0;
15034;3427601;Household Production;Grinding stone;Stone;basalt;;5d;basalt, flat grinding stone?;1;1050;-;0;
15034;3427601;Indet;;Clay;coarse ware;;4b;2x dolium, 4 rims (ao almond);13;295;worn;3;
15034;;;;;;;;;;;;;
15034;3427601;Indet;;Clay;;;6;-;15;70;very worn;0;
15034;3427901;Indet;;Clay;;;6;-;1;5;very worn;0;
15034;3427601;Impasto;;Clay;plain impasto;;2a;"archaic and post-archaic; some dolium 2 lids 1 base";44;510;very worn;3;
15034;3427901;Impasto;;Clay;plain impasto;;2a;;3;10;very worn;0;
15034;3922301;Impasto;;Clay;plain impasto;;2a1;Wall fragmen;1;3;;0;
15034;3920501;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Handle (sel.);1;56;;1;
15034;3427901;Indet;;Clay;coarse ware;;4b;1 very eroded rim?;4;35;very worn;0;
15034;1403401;Indet;;Clay;coarse ware;;4b;bruin/oranje;1;5;worn;;
15034;3921801;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Rim fr;1;13;;1;
15034;3922401;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Wall fragment;1;9;;0;
15034;3925401;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Rimfr (sel.);1;11;;1;
15034;3916801;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);3;14;;1;
15034;3916901;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;1;;0;
15034;3917001;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;6;;0;
15034;3917201;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;2;19;;0;
15034;3917301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;2;3;;0;
15034;3917801;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;3;11;;0;
15034;3918101;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;8;;0;
15034;3918301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;4;16;;0;
15034;3918401;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;4;;0;
15034;3918701;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;2;7;;0;
15034;3918801;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;3;6;;0;
15034;3919001;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim;4;24;;0;
15034;3919101;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;4;29;;0;
15034;3919201;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;5;20;;0;
15034;3919301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;5;70;;0;
15034;3919401;Kitchen Ware;;Clay;coarse ware;;4b2;1x base (sel.);3;12;;1;
15034;3919801;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;3;4;;0;
15034;3920201;Kitchen Ware;;Clay;coarse ware;;4b2;Rimfr of a lid (sel.);2;18;;1;
15034;3920301;Kitchen Ware;;Clay;coarse ware;;4b2;Base fr. (sel.);1;30;;1;
15034;3920401;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;2;18;;0;
15034;3920501;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;5;14;;0;
15034;3920601;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;4;;0;
15034;3920901;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;6;23;;0;
15034;3921201;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;4;17;;0;
15034;3921301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;3;18;;0;
15034;3921401;Kitchen Ware;;Clay;coarse ware;;4b2;2x base, 1x rim (all sel.) - many red+black inclusions;13;100;;3;
15034;3921501;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;6;23;;0;
15034;3921601;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;2;36;;0;
15034;3921701;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;5;;0;
15034;3921801;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);1;22;;1;
15034;3922001;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);1;10;;1;
15034;3922301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;7;35;;0;
15034;3922401;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;10;46;;0;
15034;3922501;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;3;26;;0;
15034;3922601;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);8;56;;1;
15034;3922701;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;2;13;;0;
15034;3923001;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;2;;0;
15034;3923301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;5;;0;
15034;3923401;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;9;;0;
15034;3923501;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);5;36;;1;
15034;3923601;Kitchen Ware;;Clay;coarse ware;;4b2;1x knob (sel.);8;55;;1;
15034;3923701;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;8;50;;0;
15034;3924201;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;4;27;;0;
15034;3924301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;3;22;;0;
15034;3924401;Kitchen Ware;;Clay;coarse ware;;4b2;1x base (sel.);4;42;;1;
15034;3924501;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments+1x rim (sel.);14;41;;1;
15034;3924601;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;3;12;;0;
15034;3924701;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;4;;0;
15034;3924801;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;6;;0;
15034;3924901;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;3;;0;
15034;3925001;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;24;;0;
15034;3925101;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;5;48;;0;
15034;3925301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;7;;0;
15034;3925401;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;3;9;;0;
15034;3925501;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;6;31;;0;
15034;3925601;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;2;20;;0;
15034;3925801;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;3;;0;
15034;3926101;Kitchen Ware;;Clay;coarse ware;;4b2;Base fr (sel.);1;17;;1;
15034;3926201;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;5;;0;
15034;3926301;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;5;25;;0;
15034;3916801;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;5;;0;
15034;3918001;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;1;;0;
15034;3918101;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;4;;0;
15034;3921701;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;16;;0;
15034;3924201;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;4;;0;
15034;3924601;Kitchen Ware;;Clay;chiaro sabbioso;;4a1;Wall fragment;1;9;;0;
15034;3938701;Kitchen Ware;;Clay;coarse ware;;4b2;-;1;2;;0;
15034;3944701;Kitchen Ware;;Clay;coarse ware;;4b2;2 bases, 5 rims, 1 handle;11;130;worn;8;
15034;3922501;Storage;;Clay;plain impasto;red augite;2a3;Dolium, brown/red augite (4b3?);1;52;;0;
15034;3919301;Storage;;Clay;coarse ware;;4b3;Dolium;1;311;;0;
15034;3920701;Storage;;Clay;coarse ware;;4b3;Orange with many inclusions;1;40;;0;
15034;3921401;Storage;;Clay;coarse ware;;4b3;Rim (?) - sel.;1;28;;1;
15034;3918001;Storage;;Clay;chiaro sabbioso;;4a2;Wall fragment;1;5;;0;
15034;3427601;Table Ware;;Clay;black glazed;;4e;-;4;15;worn;0;
15034;1403401;Indet;;Clay;depurated ware;;4d;van jugs?;2;10;worn;;
15034;3427901;Indet;;Clay;depurated ware;;4d;-;1;5;very worn;0;
15034;3427601;Indet;;Clay;depurated ware;;4d;partly eroded black glazed;15;65;very worn;0;
15034;3917501;Indet;;Clay;depurated ware;;4d2;Wall fragment;1;1;;0;
15034;3920401;Indet;;Clay;depurated ware;;4d2;Wall fragments;3;9;;0;
15034;3924001;Indet;;Clay;depurated ware;;4d2;Wall fragment;1;5;;0;
15034;3925601;Indet;;Clay;depurated ware;;4d2;Wall fragment;1;1;;0;
15034;1403401;Table Ware;;Clay;black glazed;;4e;-;1;5;some wear;;
15034;3921001;Table Ware;;Clay;depurated ware;;4d1;Wall fragment;1;1;;0;
15034;3921701;Table Ware;;Clay;depurated ware;;4d1;Wall fragment;1;2;;0;
15034;3923201;Table Ware;;Clay;depurated ware;;4d1;Wall fragment;1;1;;0;
15034;3924701;Table Ware;;Clay;depurated ware;;4d1;Wall fragments;2;3;;0;
15034;3917101;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3917201;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;3;;0;
15034;3917301;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3918101;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;4;;0;
15034;3918201;Table Ware;;Clay;coarse ware;;4b1;Rim (sel.);1;1;;1;
15034;3918301;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3918401;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3918501;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3918601;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;3;;0;
15034;3918701;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3918801;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;9;;0;
15034;3919001;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;1;;0;
15034;3919201;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3919601;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3919701;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;2;;0;
15034;3920101;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;4;;0;
15034;3920201;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;5;;0;
15034;3920301;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;5;13;;0;
15034;3920501;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;5;;0;
15034;3920701;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3920901;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;3;;0;
15034;3921201;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;3;;0;
15034;3921301;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;6;;0;
15034;3921401;Table Ware;;Clay;coarse ware;;4b1;Many red frs, some blackened;11;19;;0;
15034;3921501;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;5;6;;0;
15034;3921601;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;4;16;;0;
15034;3922001;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3922201;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;2;;0;
15034;3922301;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3922401;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;3;;0;
15034;3922601;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3923001;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3923201;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;3;;0;
15034;3923301;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;2;;0;
15034;3923401;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;5;8;;0;
15034;3923501;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3923601;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;5;12;;0;
15034;3923701;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;6;;0;
15034;3923801;Table Ware;;Clay;coarse ware;;4b1;;2;8;;0;
15034;3924101;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;1;;0;
15034;3924201;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;4;8;;0;
15034;3924301;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;3;;0;
15034;3924401;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;1;;0;
15034;3924601;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;2;2;;0;
15034;3925001;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;4;8;;0;
15034;3925101;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;3;;0;
15034;3925301;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;5;;0;
15034;3925501;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;3;4;;0;
15034;3925701;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;4;;0;
15034;3925901;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3926001;Table Ware;;Clay;coarse ware;;4b1;Wall fragment;1;1;;0;
15034;3926301;Table Ware;;Clay;coarse ware;;4b1;Wall fragments;4;5;;0;
15034;3917001;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;1;;0;
15034;3917101;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;1;;0;
15034;3918001;Table Ware;;Clay;black glazed;;4e;"Base fragment; worn";1;12;;0;
15034;3918401;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;2;;0;
15034;3920301;Table Ware;;Clay;black glazed;;4e;1x base (sel.);2;15;;1;
15034;3920901;Table Ware;;Clay;black glazed;;4e;Unknown shape, but diagnostic (sel.);1;18;;1;
15034;3921101;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;1;;0;
15034;3921301;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;3;;0;
15034;3921401;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;7;;0;
15034;3921501;Table Ware;;Clay;black glazed;;4e;Stamped base;1;13;;1;
15034;3922301;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;2;;0;
15034;3922401;Table Ware;;Clay;black glazed;;4e;Wall fragments;3;9;;0;
15034;3922501;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;16;;0;
15034;3922601;Table Ware;;Clay;black glazed;;4e;1x rim (last bit of glaze wiped off during finds processing);1;3;;1;
15034;3923301;Table Ware;;Clay;black glazed;;4e;Base fr (sel.);1;16;;1;
15034;3923401;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;3;;0;
15034;3923501;Table Ware;;Clay;black glazed;;4e;Wall fragments;2;4;;0;
15034;3923601;Table Ware;;Clay;black glazed;;4e;Wall fragments;2;3;;0;
15034;3923701;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;3;;0;
15034;3923901;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;2;;0;
15034;3924101;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;1;;0;
15034;3924201;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;1;;0;
15034;3924301;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;3;;0;
15034;3924501;Table Ware;;Clay;black glazed;;4e;Wall fragment;1;1;;0;
15034;3938701;Table Ware;;Clay;coarse ware;;4b1;-;1;2;;0;
15034;3944701;Table Ware;;Clay;black glazed;;4e;3 rims, 2 bases;14;90;worn;4;
15034;3427601;Transport;Amphora;Clay;coarse ware;;4c;1 eroded handle;17;275;worn;0;
15034;3917201;Transport;Amphora;Clay;;;4c3;Wall fragment;1;51;;0;
15034;3917301;Transport;Amphora;Clay;;;4c3;Wall fragment;1;10;;0;
15034;3917801;Transport;Amphora;Clay;;;4c6;Wall fragments;2;47;;0;
15034;3917801;Transport;Amphora;Clay;;;4c3;Wall fragment;1;27;;0;
15034;3917801;Transport;Amphora;Clay;;;4c2;Wall fragment;1;6;;0;
15034;3918201;Transport;Amphora;Clay;;;4c3;Wall fragments;3;42;;0;
15034;3918401;Transport;Amphora;Clay;;;4c3;Wall fragments;2;51;;0;
15034;3918601;Transport;Amphora;Clay;;;4c3;Wall fragment;1;10;;0;
15034;3918701;Transport;Amphora;Clay;;;4c3;Wall fragment;1;22;;0;
15034;3918801;Transport;Amphora;Clay;;;4c3;Wall fragment;1;11;;0;
15034;3918801;Transport;Amphora;Clay;;;4c2;Wall fragment;1;15;;0;
15034;3918901;Transport;Amphora;Clay;;;4c3;Wall fragment;1;14;;0;
15034;3919001;Transport;Amphora;Clay;;;4c3;Wall fragment;1;12;;0;
15034;3919101;Transport;Amphora;Clay;;;4c6;1x wall + beginning of handle;2;68;;0;
15034;3919201;Transport;Amphora;Clay;;;4c3;Wall fragment;1;17;;0;
15034;3919301;Transport;Amphora;Clay;;;4c3;Wall fragments;3;39;;0;
15034;3919301;Transport;Amphora;Clay;;;4c2;1x rim (sel.);4;81;;1;
15034;3919401;Transport;Amphora;Clay;;;4c2;Wall fragment;1;36;;0;
15034;3919501;Transport;Amphora;Clay;;;4c2;Wall fragment;1;16;;0;
15034;3919601;Transport;Amphora;Clay;;;4c3;Wall fragments;2;98;;0;
15034;3919801;Transport;Amphora;Clay;;;4c3;Wall fragment;1;27;;0;
15034;3920001;Transport;Amphora;Clay;;;4c4;Wall fragment;1;15;;0;
15034;3920101;Transport;Amphora;Clay;;;4c6;Wall fragment;1;9;;0;
15034;3920101;Transport;Amphora;Clay;;;4c3;Wall fragment;1;4;;0;
15034;3920201;Transport;Amphora;Clay;;;4c4;1x pink worn spike;2;27;;0;
15034;3920301;Transport;Amphora;Clay;;;4c3;Wall fragments;3;55;;0;
15034;3920401;Transport;Amphora;Clay;;;4c3;1x beginning of handle;3;127;;0;
15034;3920401;Transport;Amphora;Clay;;;4c2;Wall fragment;1;48;;0;
15034;3920501;Transport;Amphora;Clay;;;4c3;Wall fragments;2;44;;0;
15034;3920501;Transport;Amphora;Clay;;;4c2;1x rim (sel.);2;130;;1;
15034;3921101;Transport;Amphora;Clay;;;4c3;Wall fragment;1;28;;0;
15034;3921201;Transport;Amphora;Clay;;;4c3;Wall fragment;1;18;;0;
15034;3921401;Transport;Amphora;Clay;;;4c3;Wall fragment;1;15;;0;
