Site_ID;Source_ID;source_site_ID;unit_ID;sample_ID;Ware;Sherd number;Fragment type;Shape;Type;Decoration;Diameter_cm;Drawn and described;Fabric;Extra;Ware (code);Number;Notes
15153;NE12;NE12_15153;;;black glazed;Net'07 N.S.1/G.S./06;Base fragment;Skyphos;;;;TRUE;;Fragment of a skyphos, possibly Morel (1981), Pl.131, Skyphos type 4373;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./08;Rim fragment;Pan;Olcese Pentola type 4;;24;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'08 GT_2007_01/G.S./12;Rim fragment;Pan;;;20;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./57;Rim fragment;Lid;Olcese Coperchio type 1;;19;TRUE;;;;1;
15153;NE12;NE12_15153;;;african cooking ware;Net'07 GT_2007_01/G.S./03;Rim fragment;Lid;Hayes form 196;;22;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./14;Rim fragment;Lid;;;17;TRUE;;"Dyson (1976), fig.23, V-D70; Ricci (1985), p.243, TAV.65.23; Carandini et al. (2007), tav.43, nr.405; Vegas, fig.17.6/18.4";;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./38A;Rim fragment;Lid;;;29;TRUE;;"Dyson (1976), fig.23, V-D70; Ricci (1985), p.243, TAV.65.23; Carandini et al. (2007), tav.43, nr.405; Vegas, fig.17.6/18.4";;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./43A;Rim fragment;Lid;;;30;TRUE;;"Dyson (1976), fig.23, V-D70; Ricci (1985), p.243, TAV.65.23; Carandini et al. (2007), tav.43, nr.405; Vegas, fig.17.6/18.4";;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./63;Rim fragment;Lid;;;20;TRUE;;"Dyson (1976), fig.23, V-D70; Ricci (1985), p.243, TAV.65.23; Carandini et al. (2007), tav.43, nr.405; Vegas, fig.17.6/18.4";;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./14;Rim fragment;Lid;;;22;TRUE;;Dyson (1976), fig.16, 16IV58;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./47;Rim fragment;Lid;;;20;TRUE;;Di Mario (2005), TAV.V, nr.33;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./16;Rim fragment;Lid;;;;FALSE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./37;Rim fragment;Lid;;;;FALSE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./39;Rim fragment;Lid;;;21;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./44;Rim fragment;Lid;;;;FALSE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./65;Knob fragment;Lid;;;2,6;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./05;Spout fragment;Jug;;;;TRUE;;Possibly worn Black Glazed;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'08 GT_2007_01/G.S./07;Rim fragment;Jar;Olcese Olla type 9;;14;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./55;Rim fragment;Jar;Olcese Olla type 3a;;12;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./08;Rim fragment;Jar;Olcese Olla type 3a;;17;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./59;Rim fragment;Jar;Olcese Olla type 2;;9;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./60;Rim fragment;Jar;Olcese Olla type 2;;10;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./62;Rim fragment;Jar;Olcese Olla type 2;;12;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./66;Rim fragment;Jar;Olcese Olla type 2;;20;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./67;Rim fragment;Jar;Olcese Olla type 2;;13;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./68;Rim fragment;Jar;Olcese Olla type 2;;13;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./02;Rim fragment;Jar;Olcese Olla type 2;;40;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./01;Rim fragment;Jar;;;18;TRUE;;"Dyson (1976), fig.39, PD 130; Similar examples in Cotton (1979), p.189, fig.63.1-2";;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./20;Rim fragment;Jar;;;20;TRUE;;;;1;
15153;NE12;NE12_15153;;;ARS;Net'07 GT_2007_01/G.S./12A+B;Rim fragment;Dish;Hayes form 6A/B;;30;TRUE;;;;1;
15153;NE12;NE12_15153;;;ARS;Net'08 GT_2007_01/G.S./03;Rim fragment;Dish;Hayes form 3C;;15;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./49;Rim fragment;Casserole;Olcese Casserole type 1;;15;TRUE;;;;1;
15153;NE12;NE12_15153;;;african cooking ware;Net'07 N.S.1/G.S./13;Rim fragment;Casserole;Hayes form 23B;;23;TRUE;;;;1;
15153;NE12;NE12_15153;;;african cooking ware;Net'08 GT_2007_01/G.S./14;Rim fragment;Casserole;Hayes form 23B;;22;TRUE;;;;1;
15153;NE12;NE12_15153;;;african cooking ware;Net'07 GT_2007_01/G.S./26;Rim fragment;Casserole;Hayes form 197;;31;TRUE;;;;1;
15153;NE12;NE12_15153;;;african cooking ware;Net'07 GT_2007_01/G.S./34;Rim fragment;Casserole;Hayes form 197;;22;TRUE;;;;1;
15153;NE12;NE12_15153;;;african cooking ware;Net'07 GT_2007_01/G.S./54;Rim fragment;Casserole;Hayes form 197;;24;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./36;Rim fragment;Casserole;;;11;TRUE;;Variants of this type were found for example in Bolsena: Santrot (1995), p.220, fig.54.449-452;;1;
15153;NE12;NE12_15153;;;black glazed;Net'07 GT_2007_01/G.S./69;Rim fragment;Bowl;Morel form 2783/84;;16;TRUE;;Morel (1981), Pl.72-73, Series 2783-84;;1;
15153;NE12;NE12_15153;;;black glazed;Net'07 GT_2007_01/G.S./71;Rim fragment;Bowl;Morel form 2783/84;;14;TRUE;;Morel (1981), Pl.72-73, Series 2783-84;;1;
15153;NE12;NE12_15153;;;black glazed;Net'07 GT_2007_01/G.S./73;Rim fragment;Bowl;Morel form 2783/84;;14;TRUE;;Morel (1981), Pl.72-73, Series 2783-84;;1;
15153;NE12;NE12_15153;;;ARS;Net'07 GT_2007_01/G.S./61;Rim fragment;Bowl;Hayes form 9B;;20;TRUE;;;;1;
15153;NE12;NE12_15153;;;ARS;Net'07 GT_2007_01/G.S./22;Rim fragment;Bowl;Hayes form 9A;;16;TRUE;;;;1;
15153;NE12;NE12_15153;;;ARS;Net'07 GT_2007_01/G.S./43;Rim fragment;Bowl;Hayes form 8B;;21;TRUE;;;;1;
15153;NE12;NE12_15153;;;ARS;Net'07 GT_2007_01/G.S./29;Rim fragment;Bowl;Hayes form 8A;;24;TRUE;;;;1;
15153;NE12;NE12_15153;;;ARS;Net'07 GT_2007_01/G.S./31;Rim fragment;Bowl;Hayes form 14B;;27;TRUE;;;;1;
15153;NE12;NE12_15153;;;black glazed;Net'07 GT_2007_01/G.S./70;Rim fragment;Bowl;;;;TRUE;;Morel (1981), Pl.79-80, form 2913/14;;1;
15153;NE12;NE12_15153;;;black glazed;Net'07 GT_2007_01/G.S./72;Rim fragment;Bowl;;;;TRUE;;-;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./33;Rim fragment;Bowl;;;35;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./58;Rim fragment;Bowl;;;24;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./12;Rim fragment;Bowl;;;30;TRUE;;;;1;
15153;NE12;NE12_15153;;;chiaro sabbioso;Net'07 GT_2007_01/G.S./04;Rim fragment;Basin;;;38;TRUE;;Lavinium II (1975), p.435, nr.117;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./09;Flange fragment;Baking cover;Olcese Clibane type 2;;15;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'08 GT_2007_01/G.S./04;Flange fragment;Baking cover;;;;FALSE;red augite;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./06;Rim fragment;Amphora;Van der Werff 3;;15;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./42;Rim fragment;Amphora;Tripolitanian 2;;14;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'08 GT_2007_01/G.S./11A;Rim fragment;Amphora;Leptiminus 1;;14;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./07;Rim fragment;Amphora;Graeco-Italic/Dressel 1A;;16;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'08 GT_2007_01/G.S./15;Rim fragment;Amphora;Dressel 2-4 Italian;;14;TRUE;black sand;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./11+19;Handle fragment;Amphora;Dressel 2-4 Catalan;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'08 GT_2007_01/G.S./06;Rim fragment;Amphora;Dressel 2-4 Catalan;;15;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./38;Rim fragment;Amphora;Dressel 2-4;;15;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./53;Rim fragment;Amphora;Dressel 2-4;;15;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'08 GT_2007_01/G.S./11;Spike fragment;Amphora;Dressel 1;;6,2;TRUE;black sand;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 N.S.1/G.S./10;Rim fragment;Amphora;Africana 1B;;12;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./30;Rim fragment;Amphora;Africana 1A;;16;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./25;Rim fragment;Amphora;;;;TRUE;;-;4c2;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./18;Rim fragment;Amphora;;;14;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./01;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./02;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./17;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./27;Body fragment;Amphora;;;;FALSE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./28;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./35;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./40;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./45;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./46;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./48;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./92;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./04;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./05;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./07;Spike fragment;Amphora;;;;FALSE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./11;Handle fragment;Amphora;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;terra sigillata;Net'07 GT_2007_01/G.S./56;Base fragment;;OCK stamp type 1212/13;stamped;;TRUE;;;;1;
15153;NE12;NE12_15153;;;black glazed;Net'07 GT_2007_01/G.S./64;Base fragment;;;stamped;;TRUE;;Resembles Bouma (1996), p.416, stamp type 12 (although with less petals);;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 N.S.1/G.S./03;Body fragment;;;applied;;TRUE;red augite;Plain horizontal cord;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./41;Body fragment;;;applied;;TRUE;red augite;Plain convex cord;;1;
15153;NE12;NE12_15153;;;-;Net'08 GT_2007_01/G.S./02;-;;;;;FALSE;;Modern fragment;;1;
15153;NE12;NE12_15153;;;black glazed;Net'07 GT_2007_01/G.S./24;Base fragment;;;stamped;;TRUE;;Bouma (1996), p.416, stamp 11.;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./51;Indet fragment;;;;;TRUE;;(sub)-recent;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'08 GT_2007_01/G.S./09;Base fragment;;;;;TRUE;;-;4d1;1;
15153;NE12;NE12_15153;;;terra sigillata;Net'07 GT_2007_01/G.S./21;Base fragment;;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./32;Body fragment;;;;;FALSE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'07 GT_2007_01/G.S./50;Handle fragment;;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'08 GT_2007_01/G.S./05;Base fragment;;;;3,6;TRUE;;;;1;
15153;NE12;NE12_15153;;;depurated ware;Net'08 GT_2007_01/G.S./08;Base fragment;;;;5,5;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./09;Handle fragment;;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./10;Handle fragment;;;;;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'07 GT_2007_01/G.S./15;Rim fragment;;;;;FALSE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'08 GT_2007_01/G.S./01;Base fragment;;;;12;TRUE;;;;1;
15153;NE12;NE12_15153;;;coarse ware;Net'08 GT_2007_01/G.S./13;Base fragment;;;;5;TRUE;;;;1;
15153;NE12;NE12_15153;;;black glazed;Net'07 GT_2007_01/G.S./74;Floor fragment;;;stamped;;TRUE;;;;1;
15108;NE12;NE12_15108;;;coarse ware;Net'06 T2S5/G.S./40;Rim fragment;Jar;Olcese Olla type 3a;;20;TRUE;;;;1;
15108;NE12;NE12_15108;;;coarse ware;Net'06 T2S5/G.S./19;Rim fragment;Jar;Olcese Olla type 2;;18;TRUE;;;;1;
15108;NE12;NE12_15108;;;coarse ware;Net'06 T2S5/G.S./26;Rim fragment;Jar;Olcese Olla type 2;;9;TRUE;;;;1;
15106;NE12;NE12_15106;;;chiaro sabbioso;Net'07 T2S3/G.S./16;Rim fragment;Tile;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./88;Rim fragment;Skyphos;;;;TRUE;;Morel (1981), Pl.131, serie 4373;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./90;Rim fragment;Plate;;;;TRUE;;Morel (1981), Pl.36, serie 2233(g1);;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./13;Rim fragment;Pan;Olcese Tegame type 5;;16;TRUE;;"Olcese, TAV.XV, Tegame Tipo 5; Santrot (1995), p.213, fig.47";;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./61;Rim fragment;Mortar;Olcese Bacino/Mortarium type 8;;46;TRUE;;Olcese (2003), TAV.XXXVIII, Bacini/Mortaria Tipo 8;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./06;Rim fragment;Lid;Olcese Coperchio type 3;;28;TRUE;;Olcese (2003), TAV.XIX, Coperchio tipo 3;;1;
15106;NE12;NE12_15106;;;african cooking ware;Net'07 T2S3/G.S./05;Rim fragment;Lid;Hayes form 196;;18;TRUE;;;;1;
15106;NE12;NE12_15106;;;african cooking ware;Net'07 T2S3/G.S./25;Rim fragment;Lid;Hayes form 196;;33;TRUE;;;;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/G.S./39;Rim fragment;Lid;;;21;TRUE;;"Santrot (1995), p.212, fig.46.398; Vegas (1972), fig.17.8; Ostia…, p.150.18; p.131.262";4d2;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./15;Rim fragment;Lid;;;20;TRUE;;Santrot (1995), p.212, fig.46.393-395;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./95;Rim fragment;Lid;;;19;TRUE;;"Dyson (1976), fig.23, V-D70; Ricci (1985), p.243, TAV.65.23; Carandini et al. (2007), tav.43, nr.405; Vegas, fig.17.6/18.4";;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./29;Rim fragment;Lid;;;22;TRUE;;Dyson (1976), fig.22, V-D70;;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/G.S./60;Knob fragment;Lid;;;3,9;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./41;Knob fragment;Lid;;;3,2;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./82;Knob fragment;Lid;;;4,2;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./47;Rim fragment;Jug;;;10,5;TRUE;;"Similar fragments come from Ostia: Ostia II, TAV.XXI.367; Ostia III, TAV.XVII.66";;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./76;Handle fragment;Jug;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./77;Rim fragment;Jar;Olcese Olla type 9;;12;TRUE;;Olcese (2003), TAV.XII, Olla tipo 9;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./28;Rim fragment;Jar;Olcese Olla type 2;;30;TRUE;;Olcese (2003), TAV.VII, Olla type 2;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./50;Rim fragment;Jar;Olcese Olla type 2;;17;TRUE;;Olcese (2003), TAV.VII, Olla type 2;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./49;Rim fragment;Jar;;;12;TRUE;;See Mercando (1964), TAV.1.12;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./72;Rim fragment;Jar;;;22;TRUE;;See Mercando (1964), TAV.1.12;;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/G.S./35;Rim fragment;Jar;;;10,5;TRUE;;Ostia II (Terme dell'Nuotatore), TAV.XXII.399;4d1;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./79;Rim fragment;Jar;;;18;TRUE;;Ostia I (Terme del Nuotatore), TAV.XIII.288-89;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./34;Rim fragment;Jar;;;14;TRUE;;"Luni II, TAV.213.8; Ostia II (Terme dell'Nuotatore), TAV.XXIII.414";;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./52A;Rim fragment;Jar;;;26;TRUE;;Jar of similar shape and size in Moltesen & Rasmus Brandt (1994), p.123, fig.79.237;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./86;Rim fragment;Dolium;;;70;TRUE;;Unclear shape, fabric however Republican;;1;
15106;NE12;NE12_15106;;;;Net'07 T2S3/S.A5/D.S./01;Rim fragment;Cup;;;;TRUE;;-;4h;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./66;Rim fragment;Bowl;Morel form 2783/84;;13;TRUE;;Morel (1981), Pl.72-73, Series 2783-84;;1;
15106;NE12;NE12_15106;;;terra sigillata;Net'07 T2S3/G.S./65;Rim fragment;Bowl;Ettlinger form 36.3;;;TRUE;;Exact shape 36.3.2;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./56;Rim fragment;Bowl;;;;TRUE;;Possibly Morel (1981), pl.31, form 2131?;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./55A;Rim fragment;Bowl;;;20;TRUE;;Ostia IV (Terme dell'Nuotatore), TAV.XV.105;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./48;Rim fragment;Bowl;;;;TRUE;;Morel (1981), Pl.79-80, form 2913/14;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./92;Rim fragment;Bowl;;;;TRUE;;Morel (1981), Pl.79-80, form 2913/14;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./91;Rim fragment;Bowl;;;;TRUE;;Morel (1981), Pl.38, serie 2243;;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./93;Base fragment;Bowl;;stamped;;TRUE;;"Bouma (1996), p.416, stamp type 10; Cederna (1951), 211; Bernardini (1986), TAV.LVI, nr.25";;1;
15106;NE12;NE12_15106;;;black glazed;Net'07 T2S3/G.S./71;Rim fragment;Bowl;;;;TRUE;;-;;1;
15106;NE12;NE12_15106;;;terra sigillata;Net'07 T2S3/G.S./07;Rim fragment;Bowl;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./31;Rim fragment;Bowl;;;12;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./43;Rim fragment;Bowl;;;11;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./46;Rim fragment;Bowl;;;26;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./62;Rim fragment;Bowl;;;21;TRUE;;;;1;
15106;NE12;NE12_15106;;;chiaro sabbioso;Net'07 T2S3/G.S./21+28;Base fragment;Basin;;;35;TRUE;;Somewhat resembles Lavinium II (1975), p.437, nr.124;;1;
15106;NE12;NE12_15106;;;chiaro sabbioso;Net'07 T2S3/G.S./09;Base fragment;Basin;;;19;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./32;Flange fragment;Baking cover;Olcese Clibane type 2;;27;TRUE;;Olcese (2003), TAV.XVII, Clibani type 2;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./78;Flange fragment;Baking cover;Olcese Clibane type 2;;27;TRUE;;Olcese (2003), TAV.XVII, Clibani tipo 2;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./64;Rim fragment;Amphora;Graeco-Italic/Dressel 1A;;16;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./57;Rim fragment;Amphora;Graeco-Italic;;16;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/S.B2/G.S./01;Rim fragment;Amphora;Graeco-Italic;;12;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./11;Handle fragment;Amphora;Dressel 2-4 Catalan;;;FALSE;;Dressel 2-4 Catalan;4c5;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./01;Rim fragment;Amphora;Dressel 2-4 Catalan;;16;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./74;Handle fragment;Amphora;Dressel 2-4 Catalan;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/S.B5/D.S./01;Rim fragment;Amphora;Dressel 2-4 Catalan;;14;TRUE;;;;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/G.S./14;Handle fragment;Amphora;Dressel 2-4;;;FALSE;;Dressel 2-4;4c2;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/G.S./75;Handle fragment;Amphora;Dressel 2-4;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./18;Rim fragment;Amphora;Dressel 2-4;;14;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./22;Handle fragment;Amphora;Dressel 2-4;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./37;Handle fragment;Amphora;Dressel 2-4;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./38;Handle fragment;Amphora;Dressel 2-4;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./41A;Handle fragment;Amphora;Dressel 2-4;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./53;Handle fragment;Amphora;Dressel 2-4;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./59;Rim fragment;Amphora;Dressel 2-4;;14;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./69;Handle fragment;Amphora;Dressel 2-4;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./85;Handle fragment;Amphora;Dressel 2-4;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/S.B4/D.S./01;Rim fragment;Amphora;Dressel 1C;;19;TRUE;;;;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/S.B6/D.S./01;Rim fragment;Amphora;Dressel 1A;;13;TRUE;;;;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/G.S./03;Handle fragment;Amphora;;;;FALSE;;-;4c2;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/G.S./08;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;depurated ware;Net'07 T2S3/S.B3/D.S./01;Handle fragment;Amphora;;;;TRUE;;;;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./30;Rim fragment;Amphora;;;;TRUE;;;4b2;1;
15106;NE12;NE12_15106;;;coarse ware;Net'07 T2S3/G.S./33;Handle fragment;Amphora;;;;TRUE;;;;1;
